Obs_ID,Ecoregion,Country,Site,Subsite,Latitude,Longitude,Depth_m,Genus,O_n,Species,Date,month,year,N,Start_time,No_start,Quality_start,End_time,No_end,Quality_end,Gamete_release,Situation,Timezone,DoNFM,DoSRtNFM,Sunrise,Sunset,Reference,Ref_ID,Comments
5022,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,27,7,2016,1,20:18,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,7,05:17,18:40,"Chen, Chen & Chang unpublished",19,
5023,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,27,7,2016,1,20:59,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,7,05:17,18:40,"Chen, Chen & Chang unpublished",19,
5024,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,27,7,2016,11,21:00,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,7,05:17,18:40,Chang & Chen unpublished,17,
5025,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Coelastrea,,aspera,28,7,2016,1,20:27,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5026,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Coelastrea,,aspera,28,7,2016,1,20:27,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5027,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:47,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5028,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,10,21:03,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5029,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,8,20:53,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5030,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,3,20:30,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5031,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,7,20:50,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5032,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,9,20:57,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5033,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:57,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5034,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:00,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5035,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:41,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5036,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,4,20:36,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5037,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,6,20:47,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5038,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,2,20:14,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5039,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:50,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5040,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:36,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5041,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:53,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5042,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,21:03,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5043,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:30,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5044,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:14,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5045,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,1,20:00,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5046,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Favites,,pentagona,28,7,2016,5,20:41,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5047,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,28,7,2016,1,19:55,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5048,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,28,7,2016,1,19:55,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5049,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,18,8,2016,1,20:28,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,0,05:27,18:24,"Chen, Chen & Chang unpublished",19,
5050,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,18,8,2016,1,20:28,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,0,05:27,18:24,Chang & Chen unpublished,17,
5051,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Dipsastraea,,pallida,21,8,2016,1,20:26,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5052,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Dipsastraea,,pallida,21,8,2016,1,20:26,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5053,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Dipsastraea,,speciosa,21,8,2016,1,20:16,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5054,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Dipsastraea,,speciosa,21,8,2016,1,20:16,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5055,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,21,8,2016,1,20:28,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5056,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,21,8,2016,1,20:10,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5057,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,21,8,2016,1,20:10,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5058,Taiwan and coastal China,Taiwan,Bitoujiao,na,25.1257,121.9149,2,Hydnophora,,exesa,21,8,2016,2,20:28,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5093,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,23,7,2016,1,21:13,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,3,05:15,18:42,"Chen, Chen & Chang unpublished",19,
5094,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,23,7,2016,1,21:13,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,3,05:15,18:42,Chang & Chen unpublished,17,
5095,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,24,7,2016,3,20:55,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,4,05:16,18:41,Chang & Chen unpublished,17,
5096,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,24,7,2016,1,20:55,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,4,05:16,18:41,"Chen, Chen & Chang unpublished",19,
5097,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,24,7,2016,1,20:38,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,4,05:16,18:41,"Chen, Chen & Chang unpublished",19,
5098,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,24,7,2016,2,20:38,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,4,05:16,18:41,Chang & Chen unpublished,17,
5099,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,7,2016,1,20:14,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/7/20,4,05:16,18:41,Chang & Chen unpublished,17,
5100,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,7,2016,1,20:14,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/7/20,4,05:16,18:41,"Chen, Chen & Chang unpublished",19,
5101,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,7,2016,1,20:20,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/7/20,4,05:16,18:41,Chang & Chen unpublished,17,
5102,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Leptastrea,,purpurea,24,7,2016,1,20:20,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/7/20,4,05:16,18:41,"Chen, Chen & Chang unpublished",19,
5103,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,26,7,2016,1,20:34,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,6,05:17,18:40,"Chen, Chen & Chang unpublished",19,
5104,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,10,Echinophyllia,,echinoporoides,26,7,2016,4,20:34,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,6,05:17,18:40,Chang & Chen unpublished,17,
5105,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,15,Platygyra,,sinensis,28,7,2016,1,21:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,Chang & Chen unpublished,17,
5106,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,15,Platygyra,,sinensis,28,7,2016,1,21:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/7/20,8,05:17,18:39,"Chen, Chen & Chang unpublished",19,
5113,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,,ryukyuensis,18,8,2016,1,21:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,0,05:27,18:24,"Chen, Chen & Chang unpublished",19,
5114,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,,ryukyuensis,18,8,2016,1,21:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,0,05:27,18:24,Chang & Chen unpublished,17,
5115,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,19,8,2016,1,20:35,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5116,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,19,8,2016,1,20:35,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5117,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,,daedalea,19,8,2016,1,20:51,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5118,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,,daedalea,19,8,2016,1,20:51,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5119,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,4,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5120,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,20:31,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5121,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,2,20:01,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5122,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,19:56,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5123,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,20:21,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5124,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,20:19,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5125,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,19:56,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5126,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,1,20:01,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,"Chen, Chen & Chang unpublished",19,
5127,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,5,20:31,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5128,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,19,8,2016,3,20:19,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,1,05:27,18:23,Chang & Chen unpublished,17,
5129,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,21:00,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5130,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,20:46,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5131,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5132,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,3,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,Chang & Chen unpublished,17,
5133,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,20:46,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,Chang & Chen unpublished,17,
5134,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,4,20:54,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,Chang & Chen unpublished,17,
5135,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,2,20:53,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,Chang & Chen unpublished,17,
5136,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,20:54,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5137,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,5,21:00,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,Chang & Chen unpublished,17,
5138,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,20,8,2016,1,20:53,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,2,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5139,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,1,20:06,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5140,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,3,20:47,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5141,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,2,20:41,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5142,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,1,20:06,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5143,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,1,20:41,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5144,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,21,8,2016,1,20:47,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5145,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,21,8,2016,1,20:38,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5146,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,21,8,2016,2,20:38,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5147,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,cf,verweyi,21,8,2016,1,21:21,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5148,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,11,Platygyra,cf,verweyi,21,8,2016,1,21:21,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5149,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,4,20:57,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5150,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,5,20:59,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5151,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,7,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5152,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,2,20:04,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5153,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,3,20:17,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5154,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,6,21:11,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5155,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:01,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,Chang & Chen unpublished,17,
5156,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,21:15,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5157,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:04,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5158,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,21:11,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5159,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:01,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5160,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:59,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5161,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:57,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5162,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,7,Porites,,lutea,21,8,2016,1,20:17,FALSE,Exact,,TRUE,,Not recorded,In situ,8,2016/8/18,3,05:28,18:22,"Chen, Chen & Chang unpublished",19,
5163,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,5,20:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5164,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,1,20:00,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
5165,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,1,20:18,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
5166,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,4,20:00,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5167,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,6,20:18,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5168,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,4,Cyphastrea,,chalcidicum,22,8,2016,1,20:05,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
5169,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,22,8,2016,3,20:35,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,Chang & Chen unpublished,17,
5170,Taiwan and coastal China,Taiwan,Longdong,na,25.1187,121.9197,2,Cyphastrea,,microphthalma,22,8,2016,1,20:35,FALSE,Exact,,TRUE,,Bundles,In situ,8,2016/8/18,4,05:29,18:21,"Chen, Chen & Chang unpublished",19,
